日期,时段,电价,电力负荷,外送电,备用,光伏,风电
2022/12/2,1:30,192,34099,2100,9389,0,11547
2022/12/2,1:45,192,34163,2100,9372,0,11614
2022/12/2,2:00,194,34134,2100,9453,0,11674
2022/12/2,2:15,194,34126,2100,9476,0,11718
2022/12/2,2:30,194,34056,2100,9569,0,11735
2022/12/2,2:45,194,34006,2100,9636,0,11748
2022/12/2,3:00,190,34027,2100,9674,0,11773
2022/12/2,3:15,190,33967,2100,9728,0,11791
2022/12/2,3:30,190,33935,2100,9774,0,11789
2022/12/2,3:45,190,34040,2100,9769,0,11785
2022/12/2,4:00,208,33977,2100,9786,0,11791
2022/12/2,4:15,208,34091,2100,9761,0,11765
2022/12/2,4:30,208,34039,2100,9811,0,11717
2022/12/2,4:45,208,34037,2100,9810,0,11679
2022/12/2,5:00,241,33987,2100,9833,0,11644
2022/12/2,5:15,241,34140,2100,9705,0,11646
2022/12/2,5:30,241,34190,2100,9610,0,11613
2022/12/2,5:45,241,34382,2100,9427,0,11593
2022/12/2,6:00,224,34452,2100,9253,0,11594
2022/12/2,6:15,224,34591,2100,9331,1,11593
2022/12/2,6:30,224,34677,2100,9214,1,11603
2022/12/2,6:45,224,34805,2100,9127,2,11619
2022/12/2,7:00,150,34804,2100,9063,2,11639
2022/12/2,7:15,150,34853,2362,8793,4,11619
2022/12/2,7:30,150,34916,2624,8424,18,11616
2022/12/2,7:45,150,34970,2886,8126,112,11604
2022/12/2,8:00,182,34893,3150,7975,286,11599
2022/12/2,8:15,182,34975,3412,8023,558,11583
2022/12/2,8:30,182,35197,3674,8015,938,11565
2022/12/2,8:45,182,35367,3936,8153,1425,11549
2022/12/2,9:00,85,35312,4200,8293,1991,11536
2022/12/2,9:15,85,35194,4200,8802,2574,11465
2022/12/2,9:30,85,35262,4200,9231,3171,11304
2022/12/2,9:45,85,35066,4200,9659,3743,11120
2022/12/2,10:00,0,34996,4200,10051,4304,10924
2022/12/2,10:15,0,35101,4200,10326,4768,10840
2022/12/2,10:30,0,34920,4200,10546,5186,10856
2022/12/2,10:45,0,34890,4200,10800,5546,10918
2022/12/2,11:00,0,35000,4200,11069,5911,10994
2022/12/2,11:15,0,35081,3938,11553,6177,11053
2022/12/2,11:30,0,35165,3676,11553,6362,11116
2022/12/2,11:45,0,35011,3414,11553,6531,11189
2022/12/2,12:00,0,35014,3150,11553,6676,11252
2022/12/2,12:15,0,34443,3150,11553,6751,11300
2022/12/2,12:30,0,34397,3150,11553,6774,11290
2022/12/2,12:45,0,34510,3150,11553,6755,11266
2022/12/2,13:00,0,34195,3150,11553,6723,11259
2022/12/2,13:15,0,34309,3150,11553,6647,11225
2022/12/2,13:30,0,34401,3150,11553,6514,11169
2022/12/2,13:45,0,34158,3150,11553,6365,11096
2022/12/2,14:00,0,34132,3150,11553,6147,11026
2022/12/2,14:15,0,34181,3150,11553,5880,10956
2022/12/2,14:30,0,34255,3150,11553,5564,10846
2022/12/2,14:45,0,34391,3150,11553,5194,10730
2022/12/2,15:00,35,34475,3150,11401,4775,10599
2022/12/2,15:15,35,34500,3150,10824,4318,10455
2022/12/2,15:30,35,34697,3150,10205,3836,10279
2022/12/2,15:45,35,34744,3150,9486,3271,10107
2022/12/2,16:00,296,34819,3150,8665,2661,9940
2022/12/2,16:15,296,35080,3150,7651,2009,9752
2022/12/2,16:30,296,35290,3150,6728,1453,9558
2022/12/2,16:45,296,35679,3150,5828,939,9349
2022/12/2,17:00,417,35980,3150,5027,508,9157
2022/12/2,17:15,417,36065,3412,4145,212,8957
2022/12/2,17:30,417,36423,3674,3347,68,8803
2022/12/2,17:45,417,36749,3936,2710,29,8673
2022/12/2,18:00,449,37037,4200,2464,9,8567
2022/12/2,18:15,449,37394,4200,2200,4,8447
2022/12/2,18:30,449,37860,4200,2323,3,8321
2022/12/2,18:45,449,37674,4200,2327,2,8200
2022/12/2,19:00,437,37436,4200,2406,2,8073
2022/12/2,19:15,437,37117,4200,2417,1,7932
2022/12/2,19:30,437,37102,4200,2499,1,7817
2022/12/2,19:45,437,37094,4200,2489,1,7717
2022/12/2,20:00,446,36526,4200,2581,0,7608
2022/12/2,20:15,446,36548,4200,2526,0,7523
2022/12/2,20:30,446,36851,4200,2385,0,7446
2022/12/2,20:45,446,36843,4200,2371,0,7396
2022/12/2,21:00,421,37052,4200,2280,0,7333
2022/12/2,21:15,421,36943,3938,2482,0,7254
2022/12/2,21:30,421,37055,3676,2622,0,7170
2022/12/2,21:45,421,37018,3414,2777,0,7080
2022/12/2,22:00,406,36861,3150,3107,0,6999
2022/12/2,22:15,406,36684,2888,3468,0,6907
2022/12/2,22:30,406,36579,2626,3755,0,6816
2022/12/2,22:45,406,36433,2364,4071,0,6716
2022/12/2,23:00,411,36262,2100,4432,0,6623
2022/12/2,23:15,411,35930,2100,4644,0,6522
2022/12/2,23:30,411,35793,2100,4705,0,6392
2022/12/2,23:45,411,35691,2100,4757,0,6274
2022/12/2,0:00,463,35467,2100,4888,0,6137
2022/12/3,0:15,463,35251,2100,4418,0,6217
2022/12/3,0:30,463,35121,2100,4442,0,6092
2022/12/3,0:45,463,35161,2100,4311,0,5962
2022/12/3,1:00,520,35235,2100,4143,0,5832
2022/12/3,1:15,520,35095,2100,4182,0,5744
2022/12/3,1:30,520,35036,2100,4190,0,5647
2022/12/3,1:45,520,35003,2100,4162,0,5581
2022/12/3,2:00,505,34947,2100,4127,0,5505
2022/12/3,2:15,505,34954,2100,4029,0,5432
2022/12/3,2:30,505,34936,2100,3968,0,5379
2022/12/3,2:45,505,35045,2100,3808,0,5308
2022/12/3,3:00,468,34927,2100,3881,0,5257
2022/12/3,3:15,468,34844,2100,3914,0,5195
2022/12/3,3:30,468,34867,2100,3826,1,5160
2022/12/3,3:45,468,34840,2100,3831,2,5106
2022/12/3,4:00,453,34842,2100,3815,3,5073
2022/12/3,4:15,453,34946,2100,3705,4,5027
2022/12/3,4:30,453,34906,2100,3649,4,4977
2022/12/3,4:45,453,34882,2100,3641,4,4935
2022/12/3,5:00,483,35025,2100,3487,5,4896
2022/12/3,5:15,483,35147,2100,3300,6,4873
2022/12/3,5:30,483,35236,2100,3196,6,4852
2022/12/3,5:45,483,35390,2100,3025,7,4833
2022/12/3,6:00,440,35462,2100,2798,9,4807
2022/12/3,6:15,440,35553,2100,2927,10,4790
2022/12/3,6:30,440,35603,2100,2881,11,4769
2022/12/3,6:45,440,35665,2100,2794,12,4750
2022/12/3,7:00,512,35775,2100,2692,13,4734
2022/12/3,7:15,512,35701,2362,2444,16,4714
2022/12/3,7:30,512,35823,2624,2200,28,4697
2022/12/3,7:45,512,35977,2886,2200,111,4695
2022/12/3,8:00,408,35999,3150,2200,293,4681
2022/12/3,8:15,408,36059,3412,2200,586,4640
2022/12/3,8:30,408,36023,3674,2200,985,4612
2022/12/3,8:45,408,36199,3936,2200,1507,4578
2022/12/3,9:00,350,36203,4200,2200,2103,4547
2022/12/3,9:15,350,36111,4200,2496,2745,4478
2022/12/3,9:30,350,35939,4200,3019,3399,4387
2022/12/3,9:45,350,35878,4200,3560,3995,4313
2022/12/3,10:00,342,35613,4200,4267,4574,4236
2022/12/3,10:15,342,35640,4200,4585,5032,4225
2022/12/3,10:30,342,35552,4200,5078,5453,4246
2022/12/3,10:45,342,35601,4200,5342,5799,4276
2022/12/3,11:00,332,35768,4200,5645,6146,4303
2022/12/3,11:15,332,35871,3938,6038,6391,4362
2022/12/3,11:30,332,35877,3676,6535,6593,4400
2022/12/3,11:45,332,35853,3414,7039,6775,4443
2022/12/3,12:00,301,35785,3150,7505,6910,4475
2022/12/3,12:15,301,35296,3150,8326,6995,4508
2022/12/3,12:30,301,35112,3150,8624,7018,4543
2022/12/3,12:45,301,35050,3150,8623,7009,4569
2022/12/3,13:00,285,34928,3150,8711,6992,4597
2022/12/3,13:15,285,34970,3150,8682,6917,4627
2022/12/3,13:30,285,34997,3150,8516,6793,4659
2022/12/3,13:45,285,34831,3150,8456,6663,4692
2022/12/3,14:00,306,34807,3150,8223,6451,4717
2022/12/3,14:15,306,34854,3150,7975,6187,4735
2022/12/3,14:30,306,34936,3150,7543,5868,4718
2022/12/3,14:45,306,34910,3150,7176,5517,4703
2022/12/3,15:00,374,34937,3150,6780,5124,4676
2022/12/3,15:15,374,35123,3150,6153,4676,4647
2022/12/3,15:30,374,35244,3150,5565,4191,4597
2022/12/3,15:45,374,35438,3150,4855,3609,4544
2022/12/3,16:00,1209,35490,3150,4043,2933,4488
2022/12/3,16:15,1209,35761,3150,3168,2223,4418
2022/12/3,16:30,1209,35995,3150,2314,1606,4346
2022/12/3,16:45,1209,36354,3150,2200,1016,4286
2022/12/3,17:00,1466,36521,3150,2200,540,4274
2022/12/3,17:15,1466,36761,3412,2200,233,4229
2022/12/3,17:30,1466,36563,3674,2328,94,4197
2022/12/3,17:45,1466,36883,3936,3509,55,4186
2022/12/3,18:00,1445,37441,4200,3277,40,4185
2022/12/3,18:15,1445,37573,4200,2793,35,4182
2022/12/3,18:30,1445,37937,4200,2458,35,4182
2022/12/3,18:45,1445,37780,4200,2774,34,4196
2022/12/3,19:00,1447,37682,4200,2933,34,4219
2022/12/3,19:15,1447,37616,4200,3290,34,4226
2022/12/3,19:30,1447,37533,4200,3436,34,4225
2022/12/3,19:45,1447,37404,4200,3468,34,4229
2022/12/3,20:00,1448,37220,4200,4171,34,4231
2022/12/3,20:15,1448,37219,4200,4194,34,4242
2022/12/3,20:30,1448,37239,4200,3908,35,4253
2022/12/3,20:45,1448,37234,4200,3963,35,4275
2022/12/3,21:00,1100,37255,4200,3771,36,4319
2022/12/3,21:15,1100,37266,3938,3939,37,4353
2022/12/3,21:30,1100,37193,3676,4019,37,4389
2022/12/3,21:45,1100,37145,3414,2514,37,4434
2022/12/3,22:00,739,36891,3150,2200,37,4479
2022/12/3,22:15,739,36717,2888,2200,38,4545
2022/12/3,22:30,739,36577,2626,2200,38,4612
2022/12/3,22:45,739,36381,2364,2200,38,4674
2022/12/3,23:00,1200,36235,2100,2200,39,4729
2022/12/3,23:15,1200,36038,2100,2350,39,4776
2022/12/3,23:30,1200,35960,2100,2624,39,4828
2022/12/3,23:45,1200,35776,2100,2726,40,4877
2022/12/3,0:00,1000,35512,2100,3047,40,4900
2022/12/4,0:15,1000,35216,2100,2200,0,4758
2022/12/4,0:30,1000,35122,2100,2200,0,4834
2022/12/4,0:45,1000,35267,2100,2200,0,4830
2022/12/4,1:00,1263,35269,2100,2200,0,4836
2022/12/4,1:15,1263,35186,2100,2200,0,4822
2022/12/4,1:30,1263,35062,2100,2270,0,4817
2022/12/4,1:45,1263,35241,2100,2200,0,4803
2022/12/4,2:00,1065,35264,2100,2200,0,4795
2022/12/4,2:15,1065,35219,2100,2200,0,4780
2022/12/4,2:30,1065,35222,2100,2200,0,4776
2022/12/4,2:45,1065,35183,2100,2200,0,4779
2022/12/4,3:00,1038,35136,2100,2200,0,4778
2022/12/4,3:15,1038,35105,2100,2200,0,4794
2022/12/4,3:30,1038,35156,2100,2200,0,4814
2022/12/4,3:45,1038,35153,2100,2200,0,4861
2022/12/4,4:00,715,35109,2100,2200,0,4892
2022/12/4,4:15,715,35188,2100,2200,0,4909
2022/12/4,4:30,715,35170,2100,2200,0,4948
2022/12/4,4:45,715,35270,2100,2200,0,4991
2022/12/4,5:00,602,35295,2100,2200,0,5022
2022/12/4,5:15,602,35395,2100,2200,0,5050
2022/12/4,5:30,602,35478,2100,2200,0,5063
2022/12/4,5:45,602,35661,2100,2200,0,5061
2022/12/4,6:00,587,35683,2100,2200,0,5082
2022/12/4,6:15,587,36001,2100,2200,1,5081
2022/12/4,6:30,587,35929,2100,2200,1,5086
2022/12/4,6:45,587,35991,2100,2200,2,5091
2022/12/4,7:00,808,36080,2100,2200,2,5110
2022/12/4,7:15,808,36144,2362,2200,5,5106
2022/12/4,7:30,808,36191,2624,2200,12,5126
2022/12/4,7:45,808,36293,2886,2200,96,5139
2022/12/4,8:00,739,36170,3150,2200,297,5156
2022/12/4,8:15,739,36295,3412,2200,593,5175
2022/12/4,8:30,739,36343,3674,2200,1000,5187
2022/12/4,8:45,739,36516,3936,2200,1517,5203
2022/12/4,9:00,436,36440,4200,2200,2136,5175
2022/12/4,9:15,436,36438,4200,2200,2796,5130
2022/12/4,9:30,436,36331,4200,2200,3438,5068
2022/12/4,9:45,436,36398,4200,2309,4057,5005
2022/12/4,10:00,413,36435,4200,2801,4631,4962
2022/12/4,10:15,413,36394,4200,3191,5106,4886
2022/12/4,10:30,413,36391,4200,3448,5524,4797
2022/12/4,10:45,413,36426,4200,3720,5875,4704
2022/12/4,11:00,309,36497,4200,3843,6227,4638
2022/12/4,11:15,309,36503,3938,4275,6461,4611
2022/12/4,11:30,309,36566,3676,4663,6644,4616
2022/12/4,11:45,309,36462,3414,5218,6809,4634
2022/12/4,12:00,206,36218,3150,5794,6950,4658
2022/12/4,12:15,206,36244,3150,6028,7027,4734
2022/12/4,12:30,206,36128,3150,6209,7041,4812
2022/12/4,12:45,206,36063,3150,6284,7028,4890
2022/12/4,13:00,187,35870,3150,6549,7011,4991
2022/12/4,13:15,187,35915,3150,6432,6935,5057
2022/12/4,13:30,187,35894,3150,6378,6802,5080
2022/12/4,13:45,187,35708,3150,6497,6665,5106
2022/12/4,14:00,269,35785,3150,6289,6457,5144
2022/12/4,14:15,269,35763,3150,6237,6210,5150
2022/12/4,14:30,269,35860,3150,5839,5902,5124
2022/12/4,14:45,269,35940,3150,5383,5559,5104
2022/12/4,15:00,350,35966,3150,4975,5171,5064
2022/12/4,15:15,350,36099,3150,4332,4714,4992
2022/12/4,15:30,350,36106,3150,3652,4210,4902
2022/12/4,15:45,350,36116,3150,2954,3611,4821
2022/12/4,16:00,643,36240,3150,2200,2935,4729
2022/12/4,16:15,643,36297,3150,2200,2207,4646
2022/12/4,16:30,643,36483,3150,2200,1563,4568
2022/12/4,16:45,643,36719,3150,2200,978,4498
2022/12/4,17:00,1500,36843,3150,2200,500,4478
2022/12/4,17:15,1500,36986,3412,2560,198,4465
2022/12/4,17:30,1500,37301,3674,2200,65,4477
2022/12/4,17:45,1500,37443,3936,2200,25,4511
2022/12/4,18:00,1500,37544,4200,2200,9,4532
2022/12/4,18:15,1500,37782,4200,2200,4,4559
2022/12/4,18:30,1500,37784,4200,2200,3,4598
2022/12/4,18:45,1500,37716,4200,2200,2,4627
2022/12/4,19:00,1500,37605,4200,2200,2,4674
2022/12/4,19:15,1500,37546,4200,2200,1,4703
2022/12/4,19:30,1500,37367,4200,2200,1,4748
2022/12/4,19:45,1500,37465,4200,2200,1,4782
2022/12/4,20:00,1500,37476,4200,2200,0,4825
2022/12/4,20:15,1500,37615,4200,2200,0,4847
2022/12/4,20:30,1500,37632,4200,2200,0,4871
2022/12/4,20:45,1500,37592,4200,2200,0,4907
2022/12/4,21:00,1500,37718,4200,2200,0,4955
2022/12/4,21:15,1500,37648,3938,2321,0,4997
2022/12/4,21:30,1500,37505,3676,2757,0,5046
2022/12/4,21:45,1500,37467,3414,3206,0,5094
2022/12/4,22:00,873,37350,3150,2200,0,5140
2022/12/4,22:15,873,37227,2888,2200,0,5200
2022/12/4,22:30,873,36960,2626,2200,0,5256
2022/12/4,22:45,873,36786,2364,2200,0,5294
2022/12/4,23:00,495,36653,2100,2200,0,5354
2022/12/4,23:15,495,36341,2100,2200,0,5386
2022/12/4,23:30,495,36292,2100,2200,0,5417
2022/12/4,23:45,495,36012,2100,2200,0,5460
2022/12/4,0:00,455,35731,2100,2200,0,5473
2022/12/5,0:15,455,35386,2100,2200,0,5533
2022/12/5,0:30,455,35291,2100,2200,0,5546
2022/12/5,0:45,455,35320,2100,2200,0,5563
2022/12/5,1:00,485,35321,2100,2200,0,5569
2022/12/5,1:15,485,35255,2100,2223,0,5568
2022/12/5,1:30,485,35205,2100,2292,0,5551
2022/12/5,1:45,485,35235,2100,2239,0,5533
2022/12/5,2:00,488,35315,2100,2204,0,5514
2022/12/5,2:15,488,35240,2100,2264,0,5507
2022/12/5,2:30,488,35249,2100,2238,0,5481
2022/12/5,2:45,488,35219,2100,2258,0,5448
2022/12/5,3:00,485,35171,2100,2259,0,5418
2022/12/5,3:15,485,35162,2100,2291,0,5403
2022/12/5,3:30,485,35189,2100,2308,0,5379
2022/12/5,3:45,485,35106,2100,2394,0,5359
2022/12/5,4:00,465,35246,2100,2226,0,5339
2022/12/5,4:15,465,35233,2100,2245,0,5325
2022/12/5,4:30,465,35268,2100,2235,0,5315
2022/12/5,4:45,465,35233,2100,2292,0,5307
2022/12/5,5:00,488,35242,2100,2301,0,5298
2022/12/5,5:15,488,35395,2100,2200,0,5285
2022/12/5,5:30,488,35422,2100,2200,0,5275
2022/12/5,5:45,488,35508,2100,2200,0,5273
2022/12/5,6:00,490,35581,2100,2200,0,5273
2022/12/5,6:15,490,35796,2100,2200,1,5275
2022/12/5,6:30,490,35829,2100,2200,1,5269
2022/12/5,6:45,490,35907,2100,2200,2,5269
2022/12/5,7:00,575,35867,2100,2200,2,5273
2022/12/5,7:15,575,35864,2362,2200,5,5274
2022/12/5,7:30,575,35998,2624,2200,10,5285
2022/12/5,7:45,575,36081,2886,2200,73,5284
2022/12/5,8:00,542,35931,3150,2200,278,5298
2022/12/5,8:15,542,35935,3412,2200,564,5310
2022/12/5,8:30,542,36085,3674,2200,975,5337
2022/12/5,8:45,542,36071,3936,2200,1502,5353
2022/12/5,9:00,389,36043,4200,2200,2120,5369
2022/12/5,9:15,389,35990,4200,2200,2801,5320
2022/12/5,9:30,389,35816,4200,2671,3482,5246
2022/12/5,9:45,389,35801,4200,3084,4123,5137
2022/12/5,10:00,336,35850,4200,3529,4725,5040
2022/12/5,10:15,336,35814,4200,3962,5228,4982
2022/12/5,10:30,336,35839,4200,4065,5655,4957
2022/12/5,10:45,336,35772,4200,4498,6011,4908
2022/12/5,11:00,285,36025,4200,4668,6360,4892
2022/12/5,11:15,285,35956,3938,5062,6591,4885
2022/12/5,11:30,285,36078,3676,5493,6781,4911
2022/12/5,11:45,285,35934,3414,5944,6941,4933
2022/12/5,12:00,260,35681,3150,6618,7080,4973
2022/12/5,12:15,260,35467,3150,7060,7154,5042
2022/12/5,12:30,260,35357,3150,7307,7171,5107
2022/12/5,12:45,260,35359,3150,7437,7151,5167
2022/12/5,13:00,184,35172,3150,7609,7128,5237
2022/12/5,13:15,184,35171,3150,7654,7058,5274
2022/12/5,13:30,184,35044,3150,7627,6937,5302
2022/12/5,13:45,184,34984,3150,7530,6804,5314
2022/12/5,14:00,239,34956,3150,7427,6592,5330
2022/12/5,14:15,239,35092,3150,7282,6339,5363
2022/12/5,14:30,239,35069,3150,7000,6032,5370
2022/12/5,14:45,239,35239,3150,6492,5690,5368
2022/12/5,15:00,298,35288,3150,6096,5295,5354
2022/12/5,15:15,298,35567,3150,5441,4822,5346
2022/12/5,15:30,298,35516,3150,4933,4309,5311
2022/12/5,15:45,298,35590,3150,4147,3694,5283
2022/12/5,16:00,413,35651,3150,3331,2999,5245
2022/12/5,16:15,413,35843,3150,2474,2235,5198
2022/12/5,16:30,413,36057,3150,2200,1575,5175
2022/12/5,16:45,413,36422,3150,2200,989,5145
2022/12/5,17:00,718,36589,3150,2200,494,5157
2022/12/5,17:15,718,36658,3412,2200,203,5187
2022/12/5,17:30,718,37059,3674,2200,70,5252
2022/12/5,17:45,718,37484,3936,3002,26,5323
2022/12/5,18:00,528,37308,4200,3138,10,5396
2022/12/5,18:15,528,37718,4200,2644,5,5475
2022/12/5,18:30,528,37786,4200,3043,4,5550
2022/12/5,18:45,528,37591,4200,3297,3,5632
2022/12/5,19:00,473,37566,4200,3322,2,5717
2022/12/5,19:15,473,37470,4200,3651,2,5820
2022/12/5,19:30,473,37296,4200,2226,1,5910
2022/12/5,19:45,473,37225,4200,2200,1,6030
2022/12/5,20:00,458,37110,4200,2200,0,6153
2022/12/5,20:15,458,36869,4200,2200,0,6279
2022/12/5,20:30,458,37186,4200,2200,0,6419
2022/12/5,20:45,458,37144,4200,2200,0,6559
2022/12/5,21:00,383,36832,4200,2200,0,6689
2022/12/5,21:15,383,37073,3938,2200,0,6851
2022/12/5,21:30,383,37061,3676,2200,0,6997
2022/12/5,21:45,383,37211,3414,2200,0,7155
2022/12/5,22:00,335,37149,3150,2200,0,7301
2022/12/5,22:15,335,37184,2888,2200,0,7468
2022/12/5,22:30,335,36733,2626,2450,0,7605
2022/12/5,22:45,335,36752,2364,3021,0,7759
2022/12/5,23:00,309,36640,2100,3592,0,7887
2022/12/5,23:15,309,36000,2100,4011,0,8021
2022/12/5,23:30,309,35892,2100,4238,0,8128
2022/12/5,23:45,309,35784,2100,4463,0,8249
2022/12/5,0:00,318,35483,2100,4764,0,8337
2022/12/6,0:15,318,35170,2100,5708,0,8777
2022/12/6,0:30,318,35128,2100,5839,0,8908
2022/12/6,0:45,318,35308,2100,5920,0,8954
2022/12/6,1:00,315,35412,2100,6016,0,8994
2022/12/6,1:15,315,35218,2100,6112,0,9033
2022/12/6,1:30,315,35217,2100,6212,0,9075
2022/12/6,1:45,315,35257,2100,6355,0,9108
2022/12/6,2:00,300,35172,2100,6346,0,9147
2022/12/6,2:15,300,35145,2100,6312,0,9158
2022/12/6,2:30,300,35220,2100,6271,0,9131
2022/12/6,2:45,300,35193,2100,6315,0,9123
2022/12/6,3:00,311,35023,2100,6384,0,9103
2022/12/6,3:15,311,35008,2100,6339,0,9083
2022/12/6,3:30,311,34966,2100,6228,0,9054
2022/12/6,3:45,311,34921,2100,6251,0,9026
2022/12/6,4:00,319,35010,2100,6171,0,8995
2022/12/6,4:15,319,35099,2100,6124,0,8932
2022/12/6,4:30,319,35035,2100,5988,0,8874
2022/12/6,4:45,319,35186,2100,5877,0,8818
2022/12/6,5:00,331,35267,2100,5782,0,8765
2022/12/6,5:15,331,35377,2100,5566,0,8708
2022/12/6,5:30,331,35588,2100,5506,0,8644
2022/12/6,5:45,331,35738,2100,5282,0,8596
2022/12/6,6:00,355,35817,2100,5170,0,8541
2022/12/6,6:15,355,35955,2100,4918,1,8484
2022/12/6,6:30,355,36017,2100,4793,1,8415
2022/12/6,6:45,355,36164,2100,4698,2,8366
2022/12/6,7:00,385,36189,2100,4632,2,8300
2022/12/6,7:15,385,36200,2362,4370,4,8219
2022/12/6,7:30,385,36202,2624,3894,8,8138
2022/12/6,7:45,385,36215,2886,3510,56,8061
2022/12/6,8:00,366,36201,3150,3627,238,7979
2022/12/6,8:15,366,36224,3412,3527,503,7910
2022/12/6,8:30,366,36208,3674,3429,876,7842
2022/12/6,8:45,366,36349,3936,3529,1361,7769
2022/12/6,9:00,359,36317,4200,3775,1912,7696
2022/12/6,9:15,359,36286,4200,4266,2517,7579
2022/12/6,9:30,359,35995,4200,4930,3142,7429
2022/12/6,9:45,359,36249,4200,5449,3742,7264
2022/12/6,10:00,291,36274,4200,5891,4303,7115
2022/12/6,10:15,291,36218,4200,6245,4780,6939
2022/12/6,10:30,291,36226,4200,6344,5202,6791
2022/12/6,10:45,291,36233,4200,6595,5565,6665
2022/12/6,11:00,248,36124,4200,6678,5915,6555
2022/12/6,11:15,248,36083,3938,7127,6152,6481
2022/12/6,11:30,248,36040,3676,7432,6335,6440
2022/12/6,11:45,248,35823,3414,7931,6497,6405
2022/12/6,12:00,158,35265,3150,8633,6654,6381
2022/12/6,12:15,158,35586,3150,8918,6721,6390
2022/12/6,12:30,158,35369,3150,9082,6746,6424
2022/12/6,12:45,158,35063,3150,9212,6716,6473
2022/12/6,13:00,158,35251,3150,9248,6685,6502
2022/12/6,13:15,158,35214,3150,9227,6595,6516
2022/12/6,13:30,158,35242,3150,9237,6465,6498
2022/12/6,13:45,158,35205,3150,9148,6317,6479
2022/12/6,14:00,218,35194,3150,8893,6094,6469
2022/12/6,14:15,218,35144,3150,8798,5819,6455
2022/12/6,14:30,218,35207,3150,8455,5509,6421
2022/12/6,14:45,218,35350,3150,7959,5157,6380
2022/12/6,15:00,287,35477,3150,7447,4753,6332
2022/12/6,15:15,287,35533,3150,6810,4302,6265
2022/12/6,15:30,287,35512,3150,6266,3809,6209
2022/12/6,15:45,287,35730,3150,5521,3236,6142
2022/12/6,16:00,368,35847,3150,4838,2613,6082
2022/12/6,16:15,368,36019,3150,3971,1965,6074
2022/12/6,16:30,368,36214,3150,3132,1391,6063
2022/12/6,16:45,368,36392,3150,2219,853,6073
2022/12/6,17:00,424,36390,3150,2200,441,6085
2022/12/6,17:15,424,36595,3412,2200,196,6060
2022/12/6,17:30,424,36863,3674,2200,80,6062
2022/12/6,17:45,424,37269,3936,2200,37,6053
2022/12/6,18:00,532,37310,4200,2200,22,6064
2022/12/6,18:15,532,37657,4200,2853,19,6068
2022/12/6,18:30,532,37590,4200,2688,18,6070
2022/12/6,18:45,532,37436,4200,2302,19,6081
2022/12/6,19:00,444,37347,4200,2200,18,6095
2022/12/6,19:15,444,37305,4200,2200,18,6112
2022/12/6,19:30,444,37163,4200,2200,18,6128
2022/12/6,19:45,444,37054,4200,2200,18,6160
2022/12/6,20:00,496,36921,4200,2200,18,6190
2022/12/6,20:15,496,37084,4200,2200,18,6227
2022/12/6,20:30,496,37057,4200,2200,18,6272
2022/12/6,20:45,496,37050,4200,2200,18,6326
2022/12/6,21:00,419,37067,4200,2200,17,6382
2022/12/6,21:15,419,37164,3938,2200,19,6453
2022/12/6,21:30,419,37078,3676,2200,19,6524
2022/12/6,21:45,419,37068,3414,2200,18,6596
2022/12/6,22:00,392,36950,3150,2200,18,6674
2022/12/6,22:15,392,36855,2888,2324,18,6727
2022/12/6,22:30,392,36621,2626,2878,18,6764
2022/12/6,22:45,392,36431,2364,3281,17,6791
2022/12/6,23:00,358,36250,2100,3677,18,6829
2022/12/6,23:15,358,36099,2100,4115,16,6868
2022/12/6,23:30,358,36116,2100,4281,17,6889
2022/12/6,23:45,358,35874,2100,4427,16,6936
2022/12/6,0:00,354,35514,2100,4738,15,6936
2022/12/7,0:15,354,34745,2100,4673,0,7268
2022/12/7,0:30,354,34716,2100,4757,0,7401
2022/12/7,0:45,354,34718,2100,4631,0,7439
2022/12/7,1:00,352,34725,2100,4499,0,7462
2022/12/7,1:15,352,34680,2100,4600,0,7449
2022/12/7,1:30,352,34630,2100,4676,0,7411
2022/12/7,1:45,352,34773,2100,4585,0,7389
2022/12/7,2:00,362,34741,2100,4652,0,7338
2022/12/7,2:15,362,34633,2100,4717,0,7273
2022/12/7,2:30,362,34599,2100,4735,0,7196
2022/12/7,2:45,362,34576,2100,4712,0,7120
2022/12/7,3:00,373,34585,2100,4784,0,7058
2022/12/7,3:15,373,34572,2100,4755,0,6998
2022/12/7,3:30,373,34553,2100,4822,0,6936
2022/12/7,3:45,373,34556,2100,4735,0,6868
2022/12/7,4:00,364,34586,2100,4649,0,6803
2022/12/7,4:15,364,34586,2100,4564,0,6727
2022/12/7,4:30,364,34620,2100,4500,0,6636
2022/12/7,4:45,364,34635,2100,4345,0,6550
2022/12/7,5:00,380,34679,2100,4206,0,6467
2022/12/7,5:15,380,34782,2100,4073,0,6353
2022/12/7,5:30,380,34790,2100,3852,0,6221
2022/12/7,5:45,380,34835,2100,3764,0,6108
